Label,Processed_Text
ham,"  (0, 8026)	0.19609779550499865
  (0, 3563)	0.41848344506607327
  (0, 4633)	0.41848344506607327
  (0, 7557)	0.5179444455471696"
ham,"  (0, 4033)	0.2677598317755303
  (0, 3504)	0.2677598317755303
  (0, 5964)	0.2677598317755303
  (0, 5064)	0.2520607107448901
  (0, 4707)	0.2520607107448901
  (0, 5063)	0.2520607107448901
  (0, 3977)	0.2520607107448901
  (0, 4135)	0.2520607107448901
  (0, 7756)	0.23336835298681433
  (0, 2032)	0.25652094331280983
  (0, 7401)	0.23851731360962328
  (0, 5327)	0.20575553009289899
  (0, 5789)	0.22316795626959243
  (0, 3836)	0.19667236552555195
  (0, 2253)	0.21678630494002962
  (0, 3784)	0.19221213295763218
  (0, 3563)	0.13803854441656493
  (0, 4633)	0.13803854441656493
  (0, 4726)	0.19291536161064232"
spam,"  (0, 6094)	0.28945294398107935
  (0, 3045)	0.27520880622663924
  (0, 78)	0.2609646684721991
  (0, 640)	0.2651024296542984
  (0, 2258)	0.2651024296542984
  (0, 2295)	0.2651024296542984
  (0, 337)	0.2651024296542984
  (0, 408)	0.2572633149675504
  (0, 99)	0.26979343638471853
  (0, 5272)	0.2539150334424947
  (0, 1888)	0.20856228631398857
  (0, 1595)	0.21226363981863727
  (0, 5718)	0.21532038136127374
  (0, 4886)	0.1931662300740995
  (0, 4226)	0.13127553308417142
  (0, 5118)	0.22800291241559373
  (0, 6062)	0.21532038136127374"
ham,"  (0, 910)	0.34261981744424974
  (0, 8197)	0.4040319910935508
  (0, 6953)	0.42929785530471926
  (0, 8093)	0.3150904954687153
  (0, 4573)	0.3278235646883502
  (0, 5196)	0.27686372948701243
  (0, 1418)	0.3479476345213601
  (0, 7497)	0.23917170582261976
  (0, 2532)	0.2709218825749432"
ham,
ham,"  (0, 7756)	0.7096554844910988
  (0, 2654)	0.47946821165651754
  (0, 4857)	0.5162357284638527"
ham,"  (0, 2297)	0.7074707070380423
  (0, 2755)	0.5478873625353413
  (0, 7548)	0.44643547871686917"
ham,"  (0, 7953)	0.29443892943792227
  (0, 3267)	0.28107378459917726
  (0, 1732)	0.29443892943792227
  (0, 5013)	0.27159106342554007
  (0, 915)	0.25314472634193064
  (0, 6251)	0.28107378459917726
  (0, 3681)	0.28107378459917726
  (0, 3922)	0.26423569344793213
  (0, 4263)	0.25314472634193064
  (0, 6452)	0.2185399614231677
  (0, 1357)	0.25314472634193064
  (0, 6628)	0.19826190295466067
  (0, 2409)	0.2413878274355499
  (0, 7505)	0.23029686032954844
  (0, 3409)	0.23537805257441283"
ham,"  (0, 1862)	0.46743058969070655
  (0, 4274)	0.41948205096887564
  (0, 3310)	0.6586629419521863
  (0, 2095)	0.22241954392221913
  (0, 7458)	0.34962283694957175"
ham,"  (0, 6497)	0.4199186342319468
  (0, 6235)	0.43988589434124975
  (0, 2743)	0.43988589434124975
  (0, 7609)	0.3606286049106327
  (0, 5544)	0.3716173811128401
  (0, 2253)	0.31961172633715007
  (0, 6401)	0.25761408406142344"
spam,"  (0, 6577)	0.2886699971531115
  (0, 7066)	0.2886699971531115
  (0, 672)	0.2886699971531115
  (0, 5771)	0.26626978862993933
  (0, 1616)	0.2531665066355491
  (0, 5652)	0.21591574358382695
  (0, 614)	0.24006322464115895
  (0, 419)	0.27556671515872133
  (0, 8047)	0.2590585321749948
  (0, 5633)	0.15503518517241696
  (0, 3827)	0.20974147459311784
  (0, 2569)	0.22817958436249464
  (0, 6546)	0.17470976865521373
  (0, 7063)	0.15183777555238326
  (0, 4226)	0.1207612814913702
  (0, 7814)	0.12589246334816445
  (0, 2401)	0.138269497481616
  (0, 8005)	0.1418458400918725
  (0, 8292)	0.19710997717838596
  (0, 3732)	0.15858403593095066
  (0, 7701)	0.1458677845474952
  (0, 7388)	0.14416152302106167
  (0, 3265)	0.1353295925686567"
ham,"  (0, 7993)	0.689824109530192
  (0, 5488)	0.658511676915628
  (0, 7814)	0.3008406044347162"
spam,"  (0, 4667)	0.25547864358783207
  (0, 5731)	0.24475524284153255
  (0, 7129)	0.23035043588945425
  (0, 0)	0.23035043588945425
  (0, 5326)	0.22266457923150762
  (0, 6444)	0.47349165836556983
  (0, 769)	0.24049958522858006
  (0, 349)	0.21293203831940294
  (0, 2587)	0.22757737540067002
  (0, 1888)	0.18920665275775728
  (0, 2303)	0.18545289671196213
  (0, 7950)	0.20825977227942932
  (0, 6642)	0.20825977227942932
  (0, 8236)	0.21465516557276
  (0, 7814)	0.12415277545228207
  (0, 363)	0.1802380121119181
  (0, 7538)	0.1450253255377074
  (0, 4951)	0.15188891326566134
  (0, 2000)	0.157257892889364
  (0, 7388)	0.14216937789988698"
ham,"  (0, 3551)	0.46542458023336003
  (0, 3550)	0.46542458023336003
  (0, 5885)	0.46542458023336003
  (0, 8153)	0.37206605636259404
  (0, 4807)	0.34290762031484967
  (0, 2204)	0.3067916132761709"
ham,"  (0, 897)	0.49054543657935173
  (0, 7622)	0.49054543657935173
  (0, 3652)	0.49054543657935173
  (0, 6202)	0.4021604664178018
  (0, 3737)	0.26569766881687706
  (0, 7814)	0.2139327744629443"
ham,"  (0, 2101)	0.7750591036186775
  (0, 4589)	0.6318887448735041"
ham,"  (0, 6598)	0.38796004390589
  (0, 6668)	0.38796004390589
  (0, 5265)	0.3703497972297918
  (0, 1855)	0.34024488169351746
  (0, 1997)	0.34024488169351746
  (0, 6642)	0.2838141472232973
  (0, 4597)	0.2589483720680793
  (0, 3476)	0.36300221059639926
  (0, 6098)	0.22562478334835478"
ham,"  (0, 7295)	0.5923813619739893
  (0, 1244)	0.6205492777895668
  (0, 8393)	0.39555625084344787
  (0, 2359)	0.32793012706880714"
ham,"  (0, 2640)	0.5334458530067695
  (0, 5906)	0.5092317278478662
  (0, 3791)	0.5092317278478662
  (0, 4947)	0.4436232823196203"
ham,"  (0, 1812)	0.7956264719625298
  (0, 4539)	0.6057875181220375"
ham,"  (0, 1776)	0.510530530498951
  (0, 1219)	0.45816084513774386
  (0, 5633)	0.2741891991293284
  (0, 3283)	0.3916821175699495
  (0, 8318)	0.32771355013197345
  (0, 2534)	0.3313244774111557
  (0, 8202)	0.2892758873393853"
ham,"  (0, 4623)	0.6667002459533484
  (0, 1384)	0.6106134303643642
  (0, 1310)	0.42738977608783363"
ham,"  (0, 7235)	0.4559214858634401
  (0, 6331)	0.4286089154373962
  (0, 1588)	0.4188606371043539
  (0, 6677)	0.4034789951142313
  (0, 5857)	0.4034789951142313
  (0, 8027)	0.3277120138527223"
ham,"  (0, 6017)	0.4003264005535637
  (0, 7250)	0.4678121389977984
  (0, 1498)	0.38703088268216024
  (0, 7557)	0.3388850771598618
  (0, 8317)	0.34186334949449815
  (0, 4539)	0.2698403161183329
  (0, 4437)	0.4081301630905455"
ham,"  (0, 4045)	0.6063020634492057
  (0, 1310)	0.42437209902920336
  (0, 6401)	0.42030313617809795
  (0, 3835)	0.5250251452470049"
ham,"  (0, 5234)	0.734945720868064
  (0, 7210)	0.541098486767808
  (0, 4539)	0.4087385655835648"
ham,"  (0, 1855)	0.7740912128723496
  (0, 8331)	0.6330740826742274"
ham,"  (0, 2695)	0.5618270596881522
  (0, 3356)	0.5814434980482008
  (0, 6642)	0.445583855564229
  (0, 8093)	0.3843550978459288"
spam,"  (0, 8334)	0.3139441184214704
  (0, 5570)	0.3139441184214704
  (0, 7305)	0.26991436932668733
  (0, 1764)	0.2481575472371143
  (0, 56)	0.24085983061928787
  (0, 4955)	0.23872911079864237
  (0, 5407)	0.21876667952110593
  (0, 1542)	0.2573786313738966
  (0, 6862)	0.27533216656867976
  (0, 5008)	0.24555294005929318
  (0, 7709)	0.24555294005929318
  (0, 4900)	0.2015231909645101
  (0, 299)	0.2069409882065025
  (0, 2668)	0.23301720210650242
  (0, 5225)	0.19810826286309846
  (0, 4398)	0.2104585327696968
  (0, 3265)	0.14717819674473834"
ham,"  (0, 2153)	0.4417496938659012
  (0, 2081)	0.40747081017437864
  (0, 6564)	0.3964354744527013
  (0, 4111)	0.373191926482856
  (0, 4384)	0.3491816348517746
  (0, 8393)	0.28158416901113753
  (0, 2359)	0.23344323879976514
  (0, 3463)	0.2226281884111745
  (0, 7814)	0.19265236322629867"
ham,"  (0, 4886)	0.6635194598825538
  (0, 2095)	0.5129039003862441
  (0, 3789)	0.544675605590834"
ham,"  (0, 7646)	0.4444872129900648
  (0, 5900)	0.31793703516802696
  (0, 4142)	0.3605927419752281
  (0, 2033)	0.41785962757308054
  (0, 987)	0.31793703516802696
  (0, 7714)	0.4003204854387788
  (0, 4226)	0.19478711504141918
  (0, 4398)	0.3121392247966103"
ham,"  (0, 2016)	0.5047221605426112
  (0, 963)	0.4835370707948812
  (0, 2426)	0.4086380376019505
  (0, 3836)	0.37072364659348517
  (0, 2095)	0.2676159146643774
  (0, 3563)	0.26020001549184146
  (0, 4633)	0.26020001549184146"
spam,"  (0, 7956)	0.23999115023710507
  (0, 7326)	0.24667163945607368
  (0, 339)	0.24667163945607368
  (0, 316)	0.24667163945607368
  (0, 1856)	0.22991781790914048
  (0, 4794)	0.22592014455686033
  (0, 2335)	0.20916632300992713
  (0, 157)	0.22592014455686033
  (0, 1595)	0.18089095695775462
  (0, 778)	0.19848816043867837
  (0, 5718)	0.18349591041701158
  (0, 608)	0.17421046773878604
  (0, 1334)	0.20916632300992713
  (0, 5026)	0.14827911147298173
  (0, 7814)	0.23325290104476895
  (0, 351)	0.16013946205854124
  (0, 5803)	0.19848816043867837
  (0, 1835)	0.4720852656388315
  (0, 6536)	0.13031115305209418"
ham,"  (0, 8398)	0.39346554322605737
  (0, 8397)	0.39346554322605737
  (0, 4460)	0.35310426124927374
  (0, 2975)	0.34507326027084456
  (0, 5407)	0.5483596942687364
  (0, 4090)	0.3077510145339858
  (0, 6450)	0.22627973191627726"
ham,"  (0, 5474)	0.6190731698673371
  (0, 5485)	0.6295520771633202
  (0, 7353)	0.46948119503315155"
ham,"  (0, 1061)	0.30285031637739984
  (0, 1343)	0.28910336263534353
  (0, 5953)	0.28910336263534353
  (0, 2575)	0.27178424915370997
  (0, 3357)	0.2793497437336685
  (0, 3254)	0.2793497437336685
  (0, 6570)	0.23687586809484826
  (0, 8166)	0.19440199245602802
  (0, 2385)	0.23234859844620567
  (0, 5196)	0.1679225543818941
  (0, 3737)	0.16403500483672803
  (0, 297)	0.20214091022541986
  (0, 5188)	0.18753557748045943
  (0, 2095)	0.1441065919325739
  (0, 4726)	0.19581487020622035
  (0, 3807)	0.16637415016365403
  (0, 7979)	0.18430416593180504
  (0, 4610)	0.15104997438639856
  (0, 8005)	0.2976274498375151"
ham,"  (0, 5575)	0.4070394711398247
  (0, 2022)	0.38856317285530423
  (0, 5591)	0.36528578990091476
  (0, 6704)	0.3253922917757737
  (0, 7441)	0.2498298920663507
  (0, 1988)	0.3253922917757737
  (0, 4320)	0.18757223109815346
  (0, 3595)	0.3293572399877377
  (0, 2532)	0.22084905518410958
  (0, 2401)	0.19496706857219592
  (0, 2651)	0.21279699916211683"
ham,"  (0, 8087)	0.4067113153908265
  (0, 3711)	0.4067113153908265
  (0, 2856)	0.2819870055812189
  (0, 7983)	0.30191149353246777
  (0, 5023)	0.3332375487403682
  (0, 4203)	0.35431140446164716
  (0, 3568)	0.2715770843220187
  (0, 4998)	0.25192710909629823
  (0, 7241)	0.28819007868222024
  (0, 2401)	0.20407315581196317"
ham,"  (0, 1032)	1.0"
ham,"  (0, 5380)	0.32871307479310596
  (0, 1865)	0.2949940329873088
  (0, 2696)	0.3137921610967215
  (0, 6689)	0.2949940329873088
  (0, 4701)	0.3032056043518561
  (0, 8123)	0.28828469065547163
  (0, 8228)	0.3137921610967215
  (0, 7178)	0.27769813391060627
  (0, 6725)	0.27769813391060627
  (0, 6824)	0.25983168850424493
  (0, 2402)	0.2158102573973961
  (0, 7979)	0.20004334089955553
  (0, 4457)	0.19389583392536067"
spam,"  (0, 203)	0.38531031829289675
  (0, 488)	0.32043107496149814
  (0, 4370)	0.28819955210172116
  (0, 5278)	0.21969333516294196
  (0, 4500)	0.25197642476524357
  (0, 399)	0.2746697529522192
  (0, 333)	0.2905317727790382
  (0, 3566)	0.2456080610683071
  (0, 1288)	0.25717978237774985
  (0, 7818)	0.2319483353898992
  (0, 4951)	0.2055788180955573
  (0, 7858)	0.27636156096539505
  (0, 2000)	0.21284563212226254
  (0, 5894)	0.22357330407025552"
ham,"  (0, 5016)	0.7771807970824761
  (0, 3588)	0.6292773702003331"
ham,"  (0, 4824)	0.60151258316787
  (0, 4397)	0.48760879968477827
  (0, 6874)	0.47385876552421957
  (0, 4539)	0.4193782792379082"
ham,"  (0, 5713)	0.40644935487096456
  (0, 7446)	0.4179426356831751
  (0, 7063)	0.2961823876427245
  (0, 6375)	0.519399217135733
  (0, 2534)	0.3654372786136124
  (0, 7353)	0.29756790535827216
  (0, 3463)	0.2837820621399235"
ham,"  (0, 4299)	0.5261905315318468
  (0, 3160)	0.5002964075573758
  (0, 2426)	0.4144817876946958
  (0, 3563)	0.26392101971745374
  (0, 4633)	0.26392101971745374
  (0, 7538)	0.290608480199766
  (0, 6536)	0.27797478072553083"
spam,"  (0, 2984)	0.31155619992883
  (0, 6260)	0.31155619992883
  (0, 628)	0.29741406952030425
  (0, 5477)	0.2795970923184386
  (0, 7370)	0.2795970923184386
  (0, 8076)	0.23902780507741136
  (0, 7427)	0.2732379379031647
  (0, 7793)	0.2330338768808891
  (0, 5323)	0.21273716029859463
  (0, 4886)	0.19178289787176978
  (0, 4949)	0.2220938822617602
  (0, 6874)	0.16050548202947046
  (0, 5708)	0.17146963929950812
  (0, 3712)	0.19533295460286174
  (0, 4002)	0.23691329191573415
  (0, 6217)	0.16438489706431547
  (0, 6224)	0.25909580749463895"
ham,"  (0, 1577)	0.41860596909089803
  (0, 6756)	0.3612117497832639
  (0, 1498)	0.3767662721303917
  (0, 4589)	0.29940601659786004
  (0, 7538)	0.2935000960034049
  (0, 3789)	0.29112566042600957
  (0, 2757)	0.39730596955456204
  (0, 2738)	0.3659915817526049"
ham,"  (0, 3287)	0.6651105286371836
  (0, 7497)	0.5014991610570805
  (0, 7353)	0.5532870648723054"
ham,"  (0, 6396)	0.6309819682831761
  (0, 4610)	0.39367590760435217
  (0, 3128)	0.5031276562227477
  (0, 8329)	0.4401631481816525"
ham,"  (0, 5295)	0.5697240754018982
  (0, 1955)	0.5373742250119209
  (0, 3568)	0.4542822983207455
  (0, 7405)	0.42458334120960384"
ham,"  (0, 5650)	0.5673509758629185
  (0, 8300)	0.5968987328532773
  (0, 1807)	0.4731194876487577
  (0, 7814)	0.3130219214568251"
ham,"  (0, 4901)	0.38236106962350136
  (0, 447)	0.3650049710737239
  (0, 8109)	0.38236106962350136
  (0, 1488)	0.3353345246290707
  (0, 8294)	0.3526906231788482
  (0, 1313)	0.26503829976452215
  (0, 7410)	0.2636792838448884
  (0, 6930)	0.31797842607929316
  (0, 7497)	0.1831464075753356
  (0, 7814)	0.1667522687430863
  (0, 8005)	0.1878834921330788"
ham,"  (0, 8340)	0.5517671708438082
  (0, 5648)	0.48389182830734173
  (0, 8043)	0.456001778510038
  (0, 7566)	0.5034521483438921"
ham,"  (0, 6546)	0.6279796519532419
  (0, 7877)	0.5916110455290814
  (0, 6536)	0.5056064947572099"
ham,"  (0, 6730)	0.6080942039580343
  (0, 6706)	0.6377116960969016
  (0, 3128)	0.4728057019261272"
ham,"  (0, 3869)	0.346347847282227
  (0, 5121)	0.31947195412676804
  (0, 7477)	0.29777356950301387
  (0, 1491)	0.3037505644574361
  (0, 3420)	0.499997556293036
  (0, 3294)	0.27089767634755485
  (0, 3456)	0.4603843391569153
  (0, 3665)	0.2484159576519835"
ham,"  (0, 2101)	0.6171558993061091
  (0, 2009)	0.635649941320112
  (0, 2401)	0.4637539736233061"
ham,"  (0, 7116)	0.6717251946545383
  (0, 4467)	0.5586189000997831
  (0, 3941)	0.39719648539827285
  (0, 4226)	0.28100736521467"
ham,"  (0, 2856)	0.5847179436079609
  (0, 6669)	0.5948706061311803
  (0, 7814)	0.3852800780928728
  (0, 5343)	0.3947064096372767"
ham,
ham,"  (0, 8298)	0.345136262532605
  (0, 2930)	0.345136262532605
  (0, 8271)	0.3294698690069353
  (0, 4928)	0.309732547385715
  (0, 4360)	0.29673190598906
  (0, 2658)	0.309732547385715
  (0, 1313)	0.2392354647893291
  (0, 1634)	0.2624482136281382
  (0, 5149)	0.26995002936217233
  (0, 8003)	0.2303651490104454
  (0, 7461)	0.22315582582077634
  (0, 2271)	0.26728427723315756"
ham,"  (0, 6758)	0.5288360039788291
  (0, 2413)	0.3943220043584617
  (0, 977)	0.4833227463423903
  (0, 2641)	0.41279282857550537
  (0, 8026)	0.40105341454613264"
ham,"  (0, 6076)	0.6249602312630566
  (0, 7382)	0.5094518806688334
  (0, 3737)	0.37719387667686255
  (0, 3563)	0.3221864910421412
  (0, 4633)	0.3221864910421412"
ham,"  (0, 1092)	0.2933850974484461
  (0, 390)	0.2933850974484461
  (0, 6842)	0.28006778805456545
  (0, 1654)	0.2573016972753057
  (0, 8280)	0.28006778805456545
  (0, 1844)	0.2632899624365865
  (0, 7111)	0.2632899624365865
  (0, 1087)	0.21462736317390788
  (0, 3563)	0.4072025620860115
  (0, 4633)	0.4072025620860115
  (0, 7353)	0.15503976191716526
  (0, 6010)	0.21316736609050604
  (0, 3494)	0.13768316315077384"
ham,"  (0, 4565)	0.36101382208194743
  (0, 3156)	0.3329998789145398
  (0, 4517)	0.36101382208194743
  (0, 6844)	0.2885988294968649
  (0, 3587)	0.25734991412352465
  (0, 3780)	0.27958035414269844
  (0, 857)	0.25582461699633047
  (0, 1734)	0.2215805851767413
  (0, 5196)	0.200172692227358
  (0, 8340)	0.24650787034826957
  (0, 3563)	0.16702251816098068
  (0, 4633)	0.16702251816098068
  (0, 4320)	0.1663626573500561
  (0, 4226)	0.15102536536760272
  (0, 6291)	0.20853551232582965
  (0, 2651)	0.1887351557822139"
ham,"  (0, 696)	0.43246513560979316
  (0, 3275)	0.7762066328528767
  (0, 4824)	0.28281365313382734
  (0, 8369)	0.28281365313382734
  (0, 4589)	0.224744398816525"
ham,"  (0, 4502)	0.8022104869981599
  (0, 8317)	0.4633877282996138
  (0, 3494)	0.3764706466797889"
ham,"  (0, 4404)	0.3528536748665506
  (0, 4008)	0.33683697326911743
  (0, 7522)	0.6333166313435576
  (0, 8207)	0.2892775834407599
  (0, 7063)	0.37119560477775443
  (0, 8245)	0.2789136580381212
  (0, 3463)	0.17782734317776838
  (0, 8005)	0.17338423263434335"
ham,"  (0, 3912)	0.4524913430133877
  (0, 3140)	0.4524913430133877
  (0, 6730)	0.37096284255585976
  (0, 8327)	0.36613476190872757
  (0, 8331)	0.324546756060265
  (0, 4566)	0.2688948966208029
  (0, 4226)	0.18929377831068747
  (0, 2532)	0.24551006147796206
  (0, 3494)	0.21235038843570614"
ham,"  (0, 1566)	0.4185336740504996
  (0, 5662)	0.4447063910864456
  (0, 8341)	0.4447063910864456
  (0, 3601)	0.33085637092552844
  (0, 4455)	0.39001625829004377
  (0, 7877)	0.2949211775769442
  (0, 3732)	0.2841564608513765"
ham,"  (0, 1435)	0.6849552189019861
  (0, 3635)	0.5471038288103464
  (0, 4485)	0.348485504827604
  (0, 5343)	0.33177040483599696"
spam,"  (0, 114)	0.7896140741056115
  (0, 5176)	0.41792988660026126
  (0, 4857)	0.4492707689808348"
ham,"  (0, 7111)	0.39979256524103673
  (0, 7197)	0.41092135027864274
  (0, 7452)	0.2869921944453716
  (0, 3668)	0.31952545264304977
  (0, 1203)	0.5181652198320387
  (0, 7353)	0.2354200804223667
  (0, 4589)	0.23151345511226432
  (0, 959)	0.3306542376806557"
ham,"  (0, 8055)	0.36644227210670116
  (0, 8216)	0.36644227210670116
  (0, 3103)	0.36644227210670116
  (0, 2964)	0.349808758151552
  (0, 4720)	0.2645032183880133
  (0, 4177)	0.23963753168455262
  (0, 3941)	0.21668024921559476
  (0, 3709)	0.23871562113305936
  (0, 8317)	0.2116711945014285
  (0, 7979)	0.22300401772940343
  (0, 5181)	0.2719826490433578
  (0, 3789)	0.1851668788717371
  (0, 8071)	0.20167701440889835"
ham,"  (0, 3636)	0.6377818151939817
  (0, 6246)	0.655535363757119
  (0, 4857)	0.4043609069528007"
spam,"  (0, 158)	0.4580449817507476
  (0, 1285)	0.38091854516997925
  (0, 2082)	0.3245836443261649
  (0, 2335)	0.35826214077151297
  (0, 2079)	0.32091935466560023
  (0, 4226)	0.19161706974200296
  (0, 4857)	0.5212324043541472"
ham,"  (0, 4683)	0.24415566109040393
  (0, 3366)	0.2252096751047625
  (0, 1918)	0.21412698376397368
  (0, 5961)	0.2252096751047625
  (0, 3046)	0.18566063336888622
  (0, 3149)	0.21412698376397368
  (0, 7447)	0.18908175260421198
  (0, 1694)	0.20626368911912102
  (0, 3619)	0.19299316803543323
  (0, 6453)	0.17301561509675456
  (0, 1850)	0.18262047193832243
  (0, 1310)	0.2887423942020665
  (0, 2095)	0.11617765713983018
  (0, 6874)	0.12578251398139803
  (0, 6499)	0.18409830643754338
  (0, 2534)	0.15845231966576687
  (0, 3563)	0.11295826044389401
  (0, 4633)	0.11295826044389401
  (0, 2628)	0.18262047193832243
  (0, 4320)	0.22502398579542043
  (0, 4457)	0.14401850472336147
  (0, 4323)	0.19755930411105818
  (0, 6865)	0.21911042993064225
  (0, 6291)	0.14103372989741556
  (0, 2223)	0.16592232292061732
  (0, 8005)	0.11997251256487762
  (0, 3732)	0.13412959612345457
  (0, 2651)	0.2552852766980585"
ham,"  (0, 6402)	0.6396581896417429
  (0, 3315)	0.6700741331422821
  (0, 4716)	0.3766139356394915"
ham,"  (0, 3928)	0.8472515129069509
  (0, 4431)	0.5311919369464138"
ham,"  (0, 5082)	0.3687517299424414
  (0, 4996)	0.34013734075945345
  (0, 5505)	0.3023111757804205
  (0, 6463)	0.2716826389748191
  (0, 3282)	0.2884209836279082
  (0, 5237)	0.2829085623934774
  (0, 6017)	0.24943187308729922
  (0, 6722)	0.2780462622702873
  (0, 2221)	0.2196864039077079
  (0, 4539)	0.1681297446053875
  (0, 4589)	0.1916336810402315
  (0, 2359)	0.19486736345517724
  (0, 3463)	0.18583947142585508
  (0, 2757)	0.25429417321048936
  (0, 3494)	0.17305209104806954"
ham,"  (0, 3164)	0.5528537883610145
  (0, 2679)	0.5528537883610145
  (0, 1683)	0.5277586999832676
  (0, 1052)	0.331927901782481"
ham,"  (0, 8197)	0.8100847758409506
  (0, 6401)	0.5863127629096238"
ham,"  (0, 3732)	0.7606758720172122
  (0, 3265)	0.6491318954810754"
ham,"  (0, 8126)	0.77054669897712
  (0, 5708)	0.4597582752111088
  (0, 7353)	0.4414522772286602"
spam,"  (0, 136)	0.37899999218105995
  (0, 430)	0.36179645934981103
  (0, 1240)	0.2718355166533861
  (0, 608)	0.24689623831549173
  (0, 15)	0.29643671246476133
  (0, 1770)	0.29643671246476133
  (0, 2177)	0.2287601595369586
  (0, 1562)	0.2772593757221987
  (0, 1288)	0.25296788298360706
  (0, 7818)	0.22814965788784658
  (0, 4951)	0.20221200095550135
  (0, 5894)	0.21991178660860347
  (0, 3121)	0.28347963396637366"
ham,"  (0, 7334)	0.45176987678740416
  (0, 4435)	0.4247060139103276
  (0, 2369)	0.4068795031595056
  (0, 7441)	0.290469162909207
  (0, 8224)	0.3297774701415331
  (0, 7494)	0.3373590428538278
  (0, 4914)	0.2819429708437713
  (0, 7443)	0.2520900098516019"
ham,"  (0, 1594)	0.5566661051946751
  (0, 3913)	0.40180947341315026
  (0, 8236)	0.4197375017226291
  (0, 1922)	0.3699753859914572
  (0, 4437)	0.3838814451036715
  (0, 4485)	0.2612387297398163"
ham,"  (0, 7245)	0.863462735915598
  (0, 8329)	0.5044126323607989"
ham,"  (0, 2254)	0.49253037610342026
